,time,pod_name,mean_cpu_usage_nanocores,mean_memory_working_set_bytes
190951,1688423400000000000,drive-az2-prd-85645f87d9-mpw5q,64604501.93333333,1752986897.0666666
192014,1688421600000000000,drive-az2-prd-85645f87d9-mpw5q,48242164.61666667,1741777920.0
193076,1688419800000000000,drive-az2-prd-85645f87d9-mpw5q,39474147.233333334,1742879880.5333333
194134,1688418000000000000,drive-az2-prd-85645f87d9-mpw5q,30794253.65,1724496213.3333333
195193,1688416200000000000,drive-az2-prd-85645f87d9-mpw5q,21727822.316666663,1717018146.1333334
196255,1688414400000000000,drive-az2-prd-85645f87d9-mpw5q,13938509.583333334,1709319782.4
197317,1688412600000000000,drive-az2-prd-85645f87d9-mpw5q,12483238.866666667,1726874077.8666666
198372,1688410800000000000,drive-az2-prd-85645f87d9-mpw5q,7520658.816666666,1695732804.266667
199422,1688409000000000000,drive-az2-prd-85645f87d9-mpw5q,5883600.45,1697387246.9333334
200476,1688407200000000000,drive-az2-prd-85645f87d9-mpw5q,6891941.7,1703529267.2
201533,1688405400000000000,drive-az2-prd-85645f87d9-mpw5q,7893875.35,1707356569.6
202578,1688403600000000000,drive-az2-prd-85645f87d9-mpw5q,9410803.683333334,1729913514.6666667
203631,1688401800000000000,drive-az2-prd-85645f87d9-mpw5q,9923326.6,1735646958.9333334
204688,1688400000000000000,drive-az2-prd-85645f87d9-mpw5q,10164543.033333331,1706210372.266667
205726,1688398200000000000,drive-az2-prd-85645f87d9-mpw5q,12115638.6,1734927974.4
206777,1688396400000000000,drive-az2-prd-85645f87d9-mpw5q,16840128.181818184,1712656663.2727273
207823,1688394600000000000,drive-az2-prd-85645f87d9-mpw5q,16496457.35,1705788211.2
208875,1688392800000000000,drive-az2-prd-85645f87d9-mpw5q,21654473.633333333,1715299737.6
209930,1688391000000000000,drive-az2-prd-85645f87d9-mpw5q,26383948.016666666,1717877145.6
210986,1688389200000000000,drive-az2-prd-85645f87d9-mpw5q,37094503.733333334,1710131473.0666666
212040,1688387400000000000,drive-az2-prd-85645f87d9-mpw5q,36513020.1,1718556467.2
213095,1688385600000000000,drive-az2-prd-85645f87d9-mpw5q,47323167.46666667,1727487522.1333334
214155,1688383800000000000,drive-az2-prd-85645f87d9-mpw5q,50825845.25,1734031769.6
215199,1688382000000000000,drive-az2-prd-85645f87d9-mpw5q,55925255.6,1724024422.4
216258,1688380200000000000,drive-az2-prd-85645f87d9-mpw5q,63587892.46666667,1750932343.4666667
217314,1688378400000000000,drive-az2-prd-85645f87d9-mpw5q,76554798.95,1775477418.6666667
218377,1688376600000000000,drive-az2-prd-85645f87d9-mpw5q,93228163.85,1844903731.2
219373,1688374800000000000,drive-az2-prd-85645f87d9-mpw5q,102110228.53333332,1804897894.4
220429,1688373000000000000,drive-az2-prd-85645f87d9-mpw5q,89157806.76666667,1774502570.6666667
221479,1688371200000000000,drive-az2-prd-85645f87d9-mpw5q,89333952.13333334,1809423701.3333333
222545,1688369400000000000,drive-az2-prd-85645f87d9-mpw5q,75374403.86666666,1789573120.0
223608,1688367600000000000,drive-az2-prd-85645f87d9-mpw5q,73622046.38333334,1753402094.9333334
224639,1688365800000000000,drive-az2-prd-85645f87d9-mpw5q,71550932.88333334,1748389273.6
225696,1688364000000000000,drive-az2-prd-85645f87d9-mpw5q,70634376.58333333,1768008499.2
226758,1688362200000000000,drive-az2-prd-85645f87d9-mpw5q,68560426.0,1766624733.8666666
227823,1688360400000000000,drive-az2-prd-85645f87d9-mpw5q,71447223.96666667,1787529966.9333334
227980,1688358600000000000,drive-az2-prd-85645f87d9-mpw5q,70703244.76666667,1753978538.6666667
229036,1688356800000000000,drive-az2-prd-85645f87d9-mpw5q,67211387.16666667,1740014865.0666666
230092,1688355000000000000,drive-az2-prd-85645f87d9-mpw5q,70712833.73333333,1753146982.4
231148,1688353200000000000,drive-az2-prd-85645f87d9-mpw5q,71545567.03333333,1743638459.733333
232208,1688351400000000000,drive-az2-prd-85645f87d9-mpw5q,70286996.28333333,1776105267.2
233267,1688349600000000000,drive-az2-prd-85645f87d9-mpw5q,67800847.01666667,1764960256.0
234307,1688347800000000000,drive-az2-prd-85645f87d9-mpw5q,61664847.666666664,1751819195.733333
235373,1688346000000000000,drive-az2-prd-85645f87d9-mpw5q,68357107.93333334,1786406843.733333
236426,1688344200000000000,drive-az2-prd-85645f87d9-mpw5q,70820484.58333333,1758180761.6
237488,1688342400000000000,drive-az2-prd-85645f87d9-mpw5q,75514536.38333334,1787948373.3333333
238556,1688340600000000000,drive-az2-prd-85645f87d9-mpw5q,95530238.86666666,1819629226.6666667
239621,1688338800000000000,drive-az2-prd-85645f87d9-mpw5q,86068785.16666667,1784174318.9333334
240676,1688337000000000000,drive-az2-prd-85645f87d9-mpw5q,68399361.18333334,1759902651.733333
241742,1688335200000000000,drive-az2-prd-85645f87d9-mpw5q,50343690.4,1733014050.1333334
242800,1688333400000000000,drive-az2-prd-85645f87d9-mpw5q,42664689.18333333,1717997294.9333334
243862,1688331600000000000,drive-az2-prd-85645f87d9-mpw5q,31583763.75,1707324689.0666666
244918,1688329800000000000,drive-az2-prd-85645f87d9-mpw5q,24546049.033333335,1706809685.3333333
245988,1688328000000000000,drive-az2-prd-85645f87d9-mpw5q,15225582.616666667,1706272085.3333333
247046,1688326200000000000,drive-az2-prd-85645f87d9-mpw5q,10732095.233333332,1686226875.733333
