,time,pod_name,mean_cpu_usage_nanocores,mean_memory_working_set_bytes
2211,1680339600000000000,body-az2-prd-f864b8c88-4sqz6,21755543.041666668,854281181.8666667
2212,1680336000000000000,body-az2-prd-f864b8c88-4sqz6,24704960.375,855972420.2666667
2213,1680332400000000000,body-az2-prd-f864b8c88-4sqz6,21250593.775,849796403.2
2214,1680328800000000000,body-az2-prd-f864b8c88-4sqz6,23286133.758333333,855124070.4
2215,1680325200000000000,body-az2-prd-f864b8c88-4sqz6,23139396.9,855335082.6666666
2216,1680321600000000000,body-az2-prd-f864b8c88-4sqz6,26708519.475,856695296.0
2217,1680318000000000000,body-az2-prd-f864b8c88-4sqz6,24137726.15,851378312.5333333
2218,1680314400000000000,body-az2-prd-f864b8c88-4sqz6,26180431.5,858259933.8666667
2219,1680310800000000000,body-az2-prd-f864b8c88-4sqz6,22533040.15,854486493.8666667
2220,1680307200000000000,body-az2-prd-f864b8c88-4sqz6,22552631.591666665,848845038.9333333
2221,1680303600000000000,body-az2-prd-f864b8c88-4sqz6,20333431.383333333,847988224.0
2222,1680300000000000000,body-az2-prd-f864b8c88-4sqz6,18181384.583333332,846767650.1333333
2223,1680296400000000000,body-az2-prd-f864b8c88-4sqz6,12728877.275,834719982.9333333
2224,1680292800000000000,body-az2-prd-f864b8c88-4sqz6,8850372.55,826167227.7333333
2225,1680289200000000000,body-az2-prd-f864b8c88-4sqz6,5998145.433333334,818429917.8666667
2226,1680285600000000000,body-az2-prd-f864b8c88-4sqz6,4553023.25,810495488.0
2227,1680282000000000000,body-az2-prd-f864b8c88-4sqz6,4686960.341666667,818641339.7333333
2228,1680278400000000000,body-az2-prd-f864b8c88-4sqz6,6361944.666666667,817005465.6
2229,1680274800000000000,body-az2-prd-f864b8c88-4sqz6,7664540.4,827242973.8666667
2230,1680271200000000000,body-az2-prd-f864b8c88-4sqz6,10289754.925,831752123.7333333
2231,1680267600000000000,body-az2-prd-f864b8c88-4sqz6,13106224.166666666,834063974.4
2232,1680264000000000000,body-az2-prd-f864b8c88-4sqz6,16441833.958333334,842053597.8666667
2233,1680260400000000000,body-az2-prd-f864b8c88-4sqz6,18191875.2,848808140.8
2234,1680256800000000000,body-az2-prd-f864b8c88-4sqz6,22277833.975,850416264.5333333
2235,1680253200000000000,body-az2-prd-f864b8c88-4sqz6,25137799.458333332,854574148.2666667
2236,1680249600000000000,body-az2-prd-f864b8c88-4sqz6,25968530.208333332,854181580.8
2237,1680246000000000000,body-az2-prd-f864b8c88-4sqz6,23056846.9,849522790.4
2238,1680242400000000000,body-az2-prd-f864b8c88-4sqz6,18594511.966666665,845485533.8666667
2239,1680238800000000000,body-az2-prd-f864b8c88-4sqz6,15767358.966666669,842068753.0666667
2240,1680235200000000000,body-az2-prd-f864b8c88-4sqz6,18437017.566666663,848765474.1333333
2241,1680231600000000000,body-az2-prd-f864b8c88-4sqz6,19937013.333333332,848200567.4666667
2242,1680228000000000000,body-az2-prd-f864b8c88-4sqz6,16555243.766666668,843559970.1333333
2243,1680224400000000000,body-az2-prd-f864b8c88-4sqz6,14851825.775,841208934.4
2244,1680220800000000000,body-az2-prd-f864b8c88-4sqz6,17632502.35,840827255.4666667
2245,1680217200000000000,body-az2-prd-f864b8c88-4sqz6,32617199.1,870657262.9333333
2246,1680213600000000000,body-az2-prd-f864b8c88-4sqz6,35915943.975,878505745.0666667
2247,1680210000000000000,body-az2-prd-f864b8c88-4sqz6,23164216.425,846568823.4666667
2248,1680206400000000000,body-az2-prd-f864b8c88-4sqz6,11251870.55,833721753.6
2249,1680202800000000000,body-az2-prd-f864b8c88-4sqz6,6137116.075,820802423.4666667
2250,1680199200000000000,body-az2-prd-f864b8c88-4sqz6,4472943.475,816890914.1333333
2251,1680195600000000000,body-az2-prd-f864b8c88-4sqz6,4648383.366666666,815429768.5333333
2252,1680192000000000000,body-az2-prd-f864b8c88-4sqz6,4762283.758333334,813105152.0
2253,1680188400000000000,body-az2-prd-f864b8c88-4sqz6,6884651.658333333,818731963.7333333
2254,1680184800000000000,body-az2-prd-f864b8c88-4sqz6,7706529.033333333,827875191.4666667
2255,1680181200000000000,body-az2-prd-f864b8c88-4sqz6,11777369.491666667,835242734.9333333
2256,1680177600000000000,body-az2-prd-f864b8c88-4sqz6,14664609.075,841393766.4
2257,1680174000000000000,body-az2-prd-f864b8c88-4sqz6,15651883.391666668,842730393.6
2258,1680170400000000000,body-az2-prd-f864b8c88-4sqz6,19927975.983333334,846313608.5333333
2259,1680166800000000000,body-az2-prd-f864b8c88-4sqz6,23342270.108333334,851248162.1333333
2260,1680163200000000000,body-az2-prd-f864b8c88-4sqz6,28022423.65,860399889.0666667
2261,1680159600000000000,body-az2-prd-f864b8c88-4sqz6,18011946.216666665,846129732.2666667
2262,1680156000000000000,body-az2-prd-f864b8c88-4sqz6,16220519.4,843130606.9333333
2263,1680152400000000000,body-az2-prd-f864b8c88-4sqz6,15588023.158333331,842591948.8
2264,1680148800000000000,body-az2-prd-f864b8c88-4sqz6,15663911.45,845213081.6
2265,1680145200000000000,body-az2-prd-f864b8c88-4sqz6,18767795.141666666,845422250.6666666
2266,1680141600000000000,body-az2-prd-f864b8c88-4sqz6,13674714.066666666,840082193.0666667
2267,1680138000000000000,body-az2-prd-f864b8c88-4sqz6,15487899.716666669,840154487.4666667
2268,1680134400000000000,body-az2-prd-f864b8c88-4sqz6,16201284.766666668,840349422.9333333
2269,1680130800000000000,body-az2-prd-f864b8c88-4sqz6,36104958.4,882913792.0
2270,1680127200000000000,body-az2-prd-f864b8c88-4sqz6,37688575.608333334,890231637.3333334
2271,1680123600000000000,body-az2-prd-f864b8c88-4sqz6,23782943.725,849295940.2666667
2272,1680120000000000000,body-az2-prd-f864b8c88-4sqz6,13078774.258333333,832006656.0
2273,1680116400000000000,body-az2-prd-f864b8c88-4sqz6,5771095.225,817443362.1333333
2274,1680112800000000000,body-az2-prd-f864b8c88-4sqz6,4192280.866666666,814336785.0666667
2275,1680109200000000000,body-az2-prd-f864b8c88-4sqz6,4143504.116666666,811398348.8
2276,1680105600000000000,body-az2-prd-f864b8c88-4sqz6,4667209.458333333,815974843.7333333
2277,1680102000000000000,body-az2-prd-f864b8c88-4sqz6,6369322.716666667,819457706.6666666
2278,1680098400000000000,body-az2-prd-f864b8c88-4sqz6,9455841.975,828316569.6
2279,1680094800000000000,body-az2-prd-f864b8c88-4sqz6,12121978.575,834702813.8666667
2280,1680091200000000000,body-az2-prd-f864b8c88-4sqz6,13991866.133333333,844340087.4666667
2281,1680087600000000000,body-az2-prd-f864b8c88-4sqz6,15916595.875,840394615.4666667
2282,1680084000000000000,body-az2-prd-f864b8c88-4sqz6,20405128.408333335,844929911.4666667
2283,1680080400000000000,body-az2-prd-f864b8c88-4sqz6,25531525.766666666,857549175.4666667
2284,1680076800000000000,body-az2-prd-f864b8c88-4sqz6,27165297.641666666,853449181.8666667
2285,1680073200000000000,body-az2-prd-f864b8c88-4sqz6,20673820.566666663,844076612.2666667
2286,1680069600000000000,body-az2-prd-f864b8c88-4sqz6,17312676.208333332,843293422.9333333
2287,1680066000000000000,body-az2-prd-f864b8c88-4sqz6,14817406.275,843346534.4
2288,1680062400000000000,body-az2-prd-f864b8c88-4sqz6,16698247.291666666,843695991.4666667
2289,1680058800000000000,body-az2-prd-f864b8c88-4sqz6,18196452.041666668,847515511.4666667
2290,1680055200000000000,body-az2-prd-f864b8c88-4sqz6,15011537.991666667,847227665.0666667
2291,1680051600000000000,body-az2-prd-f864b8c88-4sqz6,14275090.891666668,842065954.1333333
2292,1680048000000000000,body-az2-prd-f864b8c88-4sqz6,20801332.333333332,845283328.0
2293,1680044400000000000,body-az2-prd-f864b8c88-4sqz6,35128124.68333333,877205435.7333333
2294,1680040800000000000,body-az2-prd-f864b8c88-4sqz6,37569829.041666664,879956992.0
2295,1680037200000000000,body-az2-prd-f864b8c88-4sqz6,25756120.166666668,853223253.3333334
2296,1680033600000000000,body-az2-prd-f864b8c88-4sqz6,11843192.9,830953062.4
2297,1680030000000000000,body-az2-prd-f864b8c88-4sqz6,6714364.958333333,821611997.8666667
2298,1680026400000000000,body-az2-prd-f864b8c88-4sqz6,4117226.408333333,812188774.4
2299,1680022800000000000,body-az2-prd-f864b8c88-4sqz6,4361941.033333333,809053422.9333333
2300,1680019200000000000,body-az2-prd-f864b8c88-4sqz6,4963268.233333333,818064964.2666667
2301,1680015600000000000,body-az2-prd-f864b8c88-4sqz6,5763453.775,822005691.7333333
2302,1680012000000000000,body-az2-prd-f864b8c88-4sqz6,8413056.658333333,830613026.1333333
2303,1680008400000000000,body-az2-prd-f864b8c88-4sqz6,14111009.216666669,833671441.0666667
2304,1680004800000000000,body-az2-prd-f864b8c88-4sqz6,13245626.141666668,837997158.4
2305,1680001200000000000,body-az2-prd-f864b8c88-4sqz6,17331691.475,840873949.8666667
2306,1679997600000000000,body-az2-prd-f864b8c88-4sqz6,23197420.433333337,844318856.5333333
2307,1679994000000000000,body-az2-prd-f864b8c88-4sqz6,25831856.591666665,857818862.9333333
2308,1679990400000000000,body-az2-prd-f864b8c88-4sqz6,23596119.516666666,852870963.2
2309,1679986800000000000,body-az2-prd-f864b8c88-4sqz6,17569040.85,842209587.2
2310,1679983200000000000,body-az2-prd-f864b8c88-4sqz6,15654443.775,840472439.4666667
2311,1679979600000000000,body-az2-prd-f864b8c88-4sqz6,13928627.383333333,837475908.2666667
2312,1679976000000000000,body-az2-prd-f864b8c88-4sqz6,14432448.4,838672827.7333333
2313,1679972400000000000,body-az2-prd-f864b8c88-4sqz6,19112221.366666667,845679206.4
2314,1679968800000000000,body-az2-prd-f864b8c88-4sqz6,14919940.266666668,841228765.8666667
2315,1679965200000000000,body-az2-prd-f864b8c88-4sqz6,15475390.858333332,838968695.4666667
2316,1679961600000000000,body-az2-prd-f864b8c88-4sqz6,17495205.783333335,839901764.2666667
2317,1679958000000000000,body-az2-prd-f864b8c88-4sqz6,32110125.525,873870472.5333333
2318,1679954400000000000,body-az2-prd-f864b8c88-4sqz6,38108821.38333333,898087594.6666666
2319,1679950800000000000,body-az2-prd-f864b8c88-4sqz6,22478399.966666665,850208392.5333333
2320,1679947200000000000,body-az2-prd-f864b8c88-4sqz6,11683382.666666666,833109230.9333333
2321,1679943600000000000,body-az2-prd-f864b8c88-4sqz6,6841418.691666666,825764898.1333333
2322,1679940000000000000,body-az2-prd-f864b8c88-4sqz6,5042593.891666667,815264017.0666667
2323,1679936400000000000,body-az2-prd-f864b8c88-4sqz6,4254762.008333334,814424371.2
2324,1679932800000000000,body-az2-prd-f864b8c88-4sqz6,4489086.525,814734336.0
2325,1679929200000000000,body-az2-prd-f864b8c88-4sqz6,7799191.525,820760849.0666667
2326,1679925600000000000,body-az2-prd-f864b8c88-4sqz6,9067795.683333334,829289198.9333333
2327,1679922000000000000,body-az2-prd-f864b8c88-4sqz6,11544001.7,836422690.1333333
2328,1679918400000000000,body-az2-prd-f864b8c88-4sqz6,15459258.533333331,837728631.4666667
2329,1679914800000000000,body-az2-prd-f864b8c88-4sqz6,18329983.341666665,842188731.7333333
2330,1679911200000000000,body-az2-prd-f864b8c88-4sqz6,22011461.891666666,846072183.4666667
2331,1679907600000000000,body-az2-prd-f864b8c88-4sqz6,25951093.541666668,852271991.4666667
2332,1679904000000000000,body-az2-prd-f864b8c88-4sqz6,23882288.358333334,854458333.8666667
2333,1679900400000000000,body-az2-prd-f864b8c88-4sqz6,17185310.608333334,842925943.4666667
2334,1679896800000000000,body-az2-prd-f864b8c88-4sqz6,14761895.258333333,841133294.9333333
2335,1679893200000000000,body-az2-prd-f864b8c88-4sqz6,14295171.775,838412151.4666667
