,time,pod_name,mean_cpu_usage_nanocores,mean_memory_working_set_bytes
172621,1688454000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,137709841.83333334,3396723848.5333333
173675,1688452200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,107019045.55,3236334250.6666665
174722,1688450400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,154289313.43333334,3231642555.733333
175763,1688448600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,109539885.0,3044421222.4
176820,1688446800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,82344375.23333333,2890823953.0666666
177881,1688445000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,130822650.41666669,3133569911.4666667
178929,1688443200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,109433755.85,2914775654.4
179979,1688441400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,109161184.01666668,3066838698.6666665
181021,1688439600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,142242689.77966103,2906105474.1694913
182079,1688437800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,147778051.51666668,3793748241.0666666
183137,1688436000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,155063219.5,3245644049.0666666
184178,1688434200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,101092052.51666668,3179881881.6
185234,1688432400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,105219059.43333334,3097277644.8
186262,1688430600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,75635928.15,2149487274.6666665
187306,1688428800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,99301471.95,2577286144.0
188359,1688427000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,91392688.25,2131299328.0
189405,1688425200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,160131697.63333333,2984756087.4666667
190457,1688423400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,121347089.65,2016538487.4666667
191521,1688421600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,108653702.8,2400994508.8
192581,1688419800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,82643120.0,2192954368.0
193634,1688418000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,53062353.18333333,2010144563.2
